imagenet_img_id,label
n02112137_3467,Person
n02112137_3467,Dog
n02112137_347,Dog
n02112137_3482,Dog
n02112137_3484,Dog
n02112137_3523,Dog
n02112137_3531,Person
n02112137_3531,Dog
n02112137_3570,Dog
n02112137_3570,Person
n02112137_359,Dog
n02112137_3599,Dog
n02112137_3639,Dog
n02112137_364,Cat
n02112137_364,Dog
n02112137_3706,Dog
n02112137_375,Dog
n02112137_3812,Dog
n02112137_3876,Dog
n02112137_3943,Dog
n02112137_3970,Dog
n02112137_3987,Dog
n02112137_4031,Dog
n02112137_4037,Dog
n02112137_4042,Dog
n02112137_4050,Dog
n02112137_407,Dog
n02112137_4125,Dog
n02112137_4152,Dog
n02112137_4214,Car
n02112137_4214,Dog
n02112137_4230,Dog
n02112137_4312,Cat
n02112137_4312,Person
n02112137_4350,Dog
n02112137_4358,Dog
n02112137_437,Dog
n02112137_4394,Dog
n02112137_4410,Dog
n02112137_4410,Person
n02112137_4434,Dog
n02112137_4447,Dog
n02112137_4457,Dog
n02112137_4457,Person
n02112137_4465,Dog
n02112137_4510,Dog
n02112137_4534,Dog
n02112137_4642,Dog
n02112137_4650,Dog
n02112137_4666,Dog
n02112137_4691,Dog
n02112137_4691,Person
n02112137_4735,Dog
n02112137_4760,Dog
n02112137_477,Dog
n02112137_4810,Dog
n02112137_485,Dog
n02112137_4956,Dog
n02112137_4984,Dog
n02112137_5022,Dog
n02112137_5089,Dog
n02112137_5089,"Potted plant"
n02112137_5114,Dog
n02112137_5143,Dog
n02112137_5157,Dog
n02112137_517,Cat
n02112137_5175,Dog
n02112137_5233,Dog
n02112137_5240,Dog
n02112137_5277,Dog
n02112137_528,Dog
n02112137_5314,Dog
n02112137_5407,Dog
n02112137_5420,Dog
n02112137_5447,Dog
n02112137_5542,Dog
n02112137_5548,Dog
n02112137_5601,Dog
n02112137_5601,Person
n02112137_5654,Dog
n02112137_5664,Dog
n02112137_571,Dog
n02112137_5711,Dog
n02112137_5742,Dog
n02112137_5747,Dog
n02112137_5844,Dog
n02112137_5859,Dog
n02112137_590,Dog
n02112137_590,Person
n02112137_5945,Dog
n02112137_5955,Dog
n02112137_5966,Dog
n02112137_5969,Dog
n02112137_6016,Dog
n02112137_6061,Dog
n02112137_6061,Chair
n02112137_6061,"Potted plant"
n02112137_6108,Dog
n02112137_6128,Cat
n02112137_6128,TV/Monitor
n02112137_6137,Dog
n02112137_6137,Car
n02112137_6160,Dog
n02112137_6164,Dog
n02112137_6190,Dog
n02112137_6190,Person
n02112137_6213,Dog
n02112137_6232,Dog
n02112137_6272,Dog
n02112137_6275,Dog
n02112137_6282,Dog
n02112137_6288,Person
n02112137_6314,Dog
n02112137_6334,Dog
n02112137_6350,Dog
n02112137_637,Dog
n02112137_6451,Dog
n02112137_6458,Dog
n02112137_6506,Dog
n02112137_6549,Dog
n02112137_6577,Dog
n02112137_6577,Car
n02112137_6626,Dog
n02112137_6627,Dog
n02112137_6707,Dog
n02112137_6709,Dog
n02112137_6790,Dog
n02112137_6808,Dog
n02112137_6857,Dog
n02112137_6875,Dog
n02112137_6898,Dog
n02112137_6923,Dog
n02112137_6943,Dog
n02112137_6964,Dog
n02112137_6996,Dog
n02112137_7063,Dog
n02112137_7109,Dog
n02112137_7200,Dog
n02112137_7220,Dog
n02112137_7228,Dog
n02112137_730,Dog
n02112137_7302,Dog
n02112137_7312,Dog
n02112137_7318,Cat
n02112137_7340,Dog
n02112137_7428,Dog
n02112137_7493,Dog
n02112137_7500,Dog
n02112137_7503,Dog
n02112137_7522,Dog
n02112137_7533,Dog
n02112137_7594,Dog
n02112137_7616,Dog
n02112137_7645,Dog
n02112137_7668,Dog
n02112137_7706,Dog
n02112137_7751,Dog
n02112137_7751,Person
n02112137_7797,Dog
n02112137_7797,"Potted plant"
n02112137_7798,Dog
n02112137_7877,Dog
n02112137_7940,Dog
n02112137_7988,Dog
n02112137_7991,Dog
n02112137_8022,Dog
n02112137_8083,Dog
n02112137_8161,Dog
n02112137_8195,Dog
n02112137_8201,Dog
n02112137_8202,Dog
n02112137_8212,Dog
n02112137_8248,Cat
n02112137_8311,Dog
n02112137_8392,Dog
n02112137_8407,Dog
n02112137_8410,Dog
n02112137_8492,Dog
n02112137_8504,Dog
n02112137_8509,Cat
n02112137_8509,Person
n02112137_8525,Dog
n02112137_8595,Person
n02112137_8595,Dog
n02112137_8637,Dog
n02112137_8722,Dog
n02112137_8759,Dog
n02112137_8769,Dog
n02112137_8769,Car
n02112137_8783,Dog
n02112137_8825,Dog
n02112137_8831,Dog
n02112137_8862,Dog
n02112137_8949,Dog
n02112137_8959,Dog
n02112137_8983,Dog
n02112137_8986,Dog
n02112137_9012,Dog
n02112137_9040,Dog
n02112137_9046,TV/Monitor
n02112137_9046,Person
n02112137_9074,Dog
n02112137_9082,Dog
n02112137_9082,Person
n02112137_9131,Dog
n02112137_9131,Person
n02112137_9134,Dog
n02112137_9146,Dog
n02112137_9146,Person
n02112137_9156,Dog
n02112137_9159,Dog
n02112137_9212,Dog
n02112137_9280,Dog
n02112137_9345,Dog
n02112137_939,Dog
n02112137_9405,Dog
n02112137_9415,Dog
n02112137_9468,Dog
n02112137_9537,Cat
n02112137_9591,Dog
n02112137_9598,Dog
n02112137_9688,Dog
n02112137_9708,Cat
n02112137_9761,Dog
n02112137_9866,Dog
n02112137_9873,Dog
n02112137_9873,Person
n02093428_10057,Dog
n02093428_10164,Dog
n02093428_1017,Dog
n02093428_10191,Person
n02093428_10191,Dog
n02093428_10245,Dog
n02093428_10262,Dog
n02093428_10328,Dog
n02093428_10365,Dog
n02093428_10381,Dog
n02093428_10575,Dog
n02093428_10612,Dog
n02093428_1063,Dog
n02093428_107,Dog
n02093428_1070,Dog
n02093428_10761,Dog
n02093428_10807,Dog
n02093428_10819,Dog
n02093428_10886,Dog
n02093428_10896,Dog
n02093428_10908,Dog
n02093428_10947,Dog
n02093428_10977,Dog
n02093428_10977,Sheep
n02093428_11,Dog
n02093428_1108,Dog
n02093428_111,Dog
n02093428_11128,Dog
n02093428_11151,Dog
n02093428_11160,Dog
n02093428_11171,Dog
n02093428_11175,Dog
n02093428_112,Dog
n02093428_11201,Dog
n02093428_1123,Dog
n02093428_11231,Dog
n02093428_11264,Dog
n02093428_11293,Dog
n02093428_11323,Dog
n02093428_11323,Person
n02093428_11362,Dog
n02093428_11363,Dog
n02093428_11380,Dog
n02093428_11402,Dog
n02093428_11431,Dog
n02093428_11598,Dog
n02093428_1162,Dog
n02093428_11661,Dog
n02093428_1167,Dog
n02093428_11739,Dog
n02093428_11793,Dog
n02093428_11803,Dog
n02093428_1189,Dog
n02093428_11916,Dog
n02093428_11926,Dog
n02093428_12016,Dog
n02093428_12016,Chair
n02093428_12016,"Dining table"
n02093428_12023,Dog
n02093428_12108,Dog
n02093428_12109,Dog
n02093428_12146,Dog
n02093428_12199,Dog
n02093428_12209,Dog
n02093428_12219,Dog
n02093428_12240,Cat
n02093428_12254,Dog
n02093428_12321,Dog
n02093428_12462,Dog
n02093428_12472,Dog
n02093428_1249,Cow
n02093428_12501,Dog
n02093428_12590,Dog
n02093428_12624,Dog
n02093428_12678,Dog
n02093428_1269,Dog
n02093428_1274,Dog
n02093428_1274,Sofa
n02093428_1278,Dog
n02093428_12791,Dog
n02093428_12887,Dog
n02093428_1291,Dog
n02093428_1301,Dog
n02093428_1301,Person
n02093428_13044,Person
n02093428_13044,Dog
n02093428_1305,Dog
n02093428_13138,Dog
n02093428_13155,Dog
n02093428_13190,Dog
n02093428_13392,Dog
n02093428_1345,Dog
n02093428_1351,Dog
n02093428_13534,Dog
n02093428_13615,Dog
n02093428_1371,Dog
n02093428_1373,Dog
n02093428_13744,Dog
n02093428_1378,Dog
n02093428_13827,Dog
n02093428_14,Dog
n02093428_14050,Dog
n02093428_14096,Sofa
n02093428_14096,Dog
n02093428_1418,Dog
n02093428_1418,Sofa
n02093428_14252,Dog
n02093428_14279,Person
n02093428_14279,Dog
n02093428_1430,Dog
n02093428_1439,Dog
n02093428_14393,Person
n02093428_14471,Dog
n02093428_14485,Dog
n02093428_14550,Dog
n02093428_1456,Dog
n02093428_14608,Dog
n02093428_14612,Dog
n02093428_14642,Dog
n02093428_14685,Dog
n02093428_14706,Dog
n02093428_14760,Dog
n02093428_148,Dog
n02093428_1482,Dog
n02093428_1485,Dog
n02093428_14983,Dog
n02093428_14990,Dog
n02093428_15072,Dog
n02093428_15163,Dog
n02093428_15163,Bottle
n02093428_15184,Dog
n02093428_15262,Dog
n02093428_1527,Dog
n02093428_15279,Dog
n02093428_15279,Person
n02093428_15279,Horse
n02093428_15280,Dog
n02093428_15390,Dog
n02093428_15392,Dog
n02093428_15454,Dog
n02093428_15464,Dog
n02093428_155,Dog
n02093428_15534,Dog
n02093428_15536,Dog
n02093428_15737,Dog
n02093428_15747,Dog
n02093428_15784,Dog
n02093428_15872,Dog
n02093428_1607,Dog
n02093428_1620,Dog
n02093428_16235,Dog
n02093428_16245,Dog
n02093428_1628,Dog
n02093428_16386,Dog
n02093428_164,Dog
n02093428_1641,Dog
n02093428_16431,Dog
n02093428_16431,Chair
n02093428_16660,Dog
n02093428_1668,Dog
n02093428_16682,Dog
n02093428_16689,Dog
n02093428_16765,Dog
n02093428_1679,Dog
n02093428_16825,Dog
n02093428_16887,Dog
n02093428_1699,Dog
n02093428_17000,Dog
n02093428_17091,Dog
n02093428_17124,Dog
n02093428_17170,Dog
n02093428_17280,Dog
n02093428_17332,Dog
n02093428_17390,Dog
n02093428_1746,Dog
n02093428_17557,Dog
n02093428_17642,Dog
n02093428_1767,Dog
n02093428_17710,Dog
n02093428_17751,Dog
n02093428_17776,Cow
n02093428_17796,Dog
n02093428_17833,Dog
n02093428_17877,Dog
n02093428_17897,Dog
n02093428_1806,Dog
n02093428_18093,Dog
n02093428_18142,Dog
n02093428_18144,Dog
n02093428_18165,Dog
n02093428_18168,Dog
n02093428_18188,Dog
n02093428_18268,Dog
n02093428_18305,Dog
n02093428_1836,Dog
n02093428_18364,Dog
n02093428_1842,Dog
n02093428_1843,Dog
n02093428_18529,Dog
n02093428_18648,Dog
n02093428_18752,Dog
n02093428_18881,Dog
n02093428_18916,Dog
n02093428_18932,Dog
n02093428_18993,Dog
n02093428_1925,Dog
n02093428_19443,Dog
n02093428_1945,Dog
n02093428_19569,Dog
n02093428_19652,Dog
n02093428_1966,Dog
n02093428_19813,Dog
n02093428_19813,Sofa
n02093428_1982,Dog
n02093428_19899,Dog
n02093428_19906,Dog
n02093428_19907,Dog
n02093428_2,Dog
n02093428_20109,Dog
n02093428_20221,Dog
n02093428_2049,Dog
n02093428_2081,Dog
n02093428_2084,Dog
n02093428_2084,"Potted plant"
n02093428_2127,Dog
n02093428_2134,Dog
n02093428_2139,Dog
n02093428_2199,Dog
n02093428_2214,Dog
n02093428_225,Dog
n02093428_2325,Dog
n02093428_233,Bird
n02093428_2349,Dog
n02093428_2372,Dog
n02093428_2388,Dog
n02093428_2419,Dog
n02093428_2448,Dog
n02093428_2461,Dog
n02093428_2500,Dog
n02093428_2505,Dog
n02093428_2517,Dog
n02093428_2519,Dog
n02093428_2569,Dog
n02093428_2574,Dog
n02093428_2576,Dog
n02093428_258,Dog
n02093428_2592,Dog
n02093428_2603,Dog
n02093428_2631,Dog
n02093428_2645,Person
n02093428_2645,Dog
n02093428_2690,Dog
n02093428_277,Dog
n02093428_2785,Dog
n02093428_2793,Person
n02093428_2793,Dog
n02093428_2803,Dog
n02093428_2815,Dog
n02093428_2821,Dog
n02093428_2823,Dog
n02093428_2857,Dog
n02093428_2862,Dog
n02093428_2864,Dog
n02093428_2864,Sofa
n02093428_2878,Dog
n02093428_2912,Dog
n02093428_2925,Dog
n02093428_2932,Dog
n02093428_2932,Person
n02093428_2964,Dog
n02093428_2978,Dog
n02093428_3001,Dog
n02093428_3016,Dog
n02093428_3020,Dog
n02093428_3061,Dog
n02093428_3076,Dog
n02093428_3092,Dog
n02093428_3094,Dog
n02093428_3098,Dog
n02093428_3098,Person
n02093428_3134,Dog
n02093428_3138,Dog
n02093428_3159,Dog
n02093428_3164,Dog
n02093428_322,Dog
n02093428_3226,Dog
n02093428_3259,Dog
n02093428_3269,Dog
n02093428_3271,Dog
n02093428_3286,Dog
n02093428_3305,Dog
n02093428_3329,Dog
n02093428_3331,Dog
n02093428_335,Dog
n02093428_3353,Dog
n02093428_3355,Dog
n02093428_3380,Dog
n02093428_3393,Dog
n02093428_3397,Dog
n02093428_3400,Dog
n02093428_3448,Dog
n02093428_3470,Dog
n02093428_3481,Dog
n02093428_3524,Dog
n02093428_3549,Dog
n02093428_3556,Dog
n02093428_3587,Dog
n02093428_3617,Dog
n02093428_3657,Person
n02093428_3657,Dog
n02093428_366,Dog
n02093428_3667,Dog
n02093428_3677,Dog
n02093428_3698,Dog
n02093428_3715,Dog
n02093428_3800,Dog
n02093428_3821,Dog
n02093428_384,Dog
n02093428_3867,Dog
n02093428_3867,Person
n02093428_3869,Dog
n02093428_3871,Dog
n02093428_3933,Dog
n02093428_3965,Person
n02093428_3965,Dog
n02093428_3998,Dog
n02093428_4069,Dog
n02093428_4153,Dog
n02093428_416,Dog
n02093428_4190,Dog
n02093428_4239,Dog
n02093428_4243,Dog
n02093428_4299,Dog
n02093428_443,Dog
n02093428_4468,Dog
n02093428_4514,Dog
n02093428_4552,Dog
n02093428_4603,Dog
n02093428_4619,Dog
n02093428_4619,Sofa
n02093428_4654,Dog
n02093428_4768,Dog
n02093428_4830,Dog
n02093428_4881,Dog
n02093428_4939,Dog
n02093428_4942,Dog
n02093428_4976,Dog
n02093428_4986,Dog
n02093428_4987,Dog
n02093428_4997,Dog
n02093428_5019,Person
n02093428_5019,Dog
n02093428_5062,Dog
n02093428_507,Dog
n02093428_5107,Dog
n02093428_5126,Dog
n02093428_5134,Dog
n02093428_5141,Dog
n02093428_5144,Person
n02093428_5144,TV/Monitor
n02093428_5146,Dog
n02093428_5165,Dog
n02093428_5179,Dog
n02093428_5194,Dog
n02093428_5213,Dog
n02093428_5213,Person
n02093428_5213,Sofa
n02093428_523,Dog
n02093428_5248,Dog
n02093428_5266,Dog
n02093428_528,Dog
n02093428_5282,Dog
n02093428_5282,Person
n02093428_5287,Dog
n02093428_5290,Dog
n02093428_5297,Dog
n02093428_5326,Dog
n02093428_5327,Dog
n02093428_5331,Dog
n02093428_5341,Dog
n02093428_5383,Dog
n02093428_5386,Dog
n02093428_5412,Dog
n02093428_5412,Person
n02093428_5415,Dog
n02093428_5416,Dog
n02093428_5457,Cow
n02093428_5484,Person
n02093428_5484,Dog
n02093428_5499,Dog
n02093428_55,Dog
n02093428_5513,Dog
n02093428_5580,Dog
n02093428_5617,Dog
n02093428_5635,Dog
n02093428_5641,Dog
n02093428_5662,Dog
n02093428_5688,Dog
n02093428_5693,Dog
n02093428_5709,Dog
n02093428_5750,Dog
n02093428_5811,Dog
n02093428_5814,Dog
n02093428_5819,Dog
n02093428_5819,Person
n02093428_582,Dog
n02093428_5913,Dog
n02093428_592,Dog
n02093428_5924,Dog
n02093428_5926,Dog
n02093428_5949,Dog
n02093428_5996,Dog
n02093428_6003,Dog
n02093428_6069,Dog
n02093428_6071,Dog
n02093428_609,Dog
n02093428_61,Dog
n02093428_6133,Dog
n02093428_6172,Dog
n02093428_6177,Dog
n02093428_6184,Dog
n02093428_6208,Dog
n02093428_6219,Dog
n02093428_6314,Dog
n02093428_632,Person
n02093428_632,Dog
n02093428_6339,Dog
n02093428_6356,Dog
n02093428_637,Dog
n02093428_640,Dog
n02093428_6437,Dog
n02093428_6442,Dog
n02093428_6480,Dog
n02093428_6927,Person
n02093428_6927,Dog
n02093428_6949,Dog
n02093428_6949,Person
n02093428_6949,Car
n02093428_7007,Dog
n02093428_707,Dog
n02093428_7085,Dog
n02093428_7090,Dog
n02093428_712,Dog
n02093428_712,Person
n02093428_7161,Dog
n02093428_7164,Dog
n02093428_7176,Dog
n02093428_7235,Dog
n02093428_7259,Dog
n02093428_7346,Dog
n02093428_7353,Dog
n02093428_738,Dog
n02093428_7436,Dog
n02093428_7438,Dog
n02093428_7494,Dog
n02093428_7504,Dog
n02093428_7517,Dog
n02093428_754,Dog
n02093428_7571,Person
n02093428_7674,Dog
n02093428_7689,Dog
n02093428_771,Dog
n02093428_771,TV/Monitor
n02093428_773,Dog
n02093428_7785,Dog
n02093428_779,Dog
n02093428_7803,Dog
n02093428_7882,Dog
n02093428_791,Dog
n02093428_7939,Dog
n02093428_7993,Dog
n02093428_8023,Dog
n02093428_8077,Dog
n02093428_8078,Dog
n02093428_8083,Dog
n02093428_8086,Dog
n02093428_8131,Dog
n02093428_8131,Chair
n02093428_8135,Dog
n02093428_814,Dog
n02093428_8247,Dog
n02093428_8324,Dog
n02093428_841,Dog
n02093428_8420,Dog
n02093428_8454,Dog
n02093428_8456,Dog
n02093428_852,Dog
n02093428_8540,Dog
n02093428_8540,Person
n02093428_8582,Dog
n02093428_8618,Dog
n02093428_8648,Dog
n02093428_8660,Dog
n02093428_8696,Dog
n02093428_8744,Dog
n02093428_8768,Dog
n02093428_8775,Dog
n02093428_881,Person
n02093428_881,Dog
n02093428_881,TV/Monitor
n02093428_8888,Dog
n02093428_8897,Dog
n02093428_8938,Dog
n02093428_895,Dog
n02093428_8968,Dog
n02093428_9002,Dog
n02093428_905,Dog
n02093428_9082,Dog
n02093428_9109,Dog
n02093428_9135,Dog
n02093428_9136,Dog
n02093428_9154,Dog
n02093428_9185,Dog
n02093428_9247,Dog
n02093428_9283,Dog
n02093428_9346,Dog
n02093428_9383,Dog
n02093428_949,Dog
n02093428_9513,Dog
n02093428_9521,Dog
n02093428_9538,Dog
n02093428_967,Dog
n02093428_969,Dog
n02093428_9724,Dog
n02093428_9758,Dog
n02093428_9797,Dog
n02093428_984,Dog
n02093428_9929,Dog
n02093428_9948,Dog
n02093428_995,Dog
n02105855_10001,Dog
n02105855_10046,Dog
n02105855_10095,Dog
n02105855_10112,Person
n02105855_10112,Dog
n02105855_1013,Dog
n02105855_10167,Dog
n02105855_10167,Person
n02105855_10309,Dog
n02105855_10333,Dog
n02105855_10349,Dog
n02105855_10355,Dog
n02105855_10376,Dog
n02105855_10410,Dog
n02105855_10410,Cat
n02105855_1043,Dog
n02105855_10527,Dog
n02105855_10567,Dog
n02105855_10581,Dog
n02105855_10587,Dog
n02105855_10608,Dog
n02105855_10619,Dog
n02105855_10636,Dog
n02105855_10644,Dog
n02105855_10729,Dog
n02105855_10735,Person
n02105855_10735,Dog
n02105855_10751,Dog
n02105855_10795,Dog
n02105855_10809,Dog
n02105855_10891,Dog
n02105855_10891,Person
n02105855_10995,Dog
n02105855_11002,Dog
n02105855_11006,Dog
n02105855_11022,Dog
n02105855_11060,Dog
n02105855_11061,Dog
n02105855_11090,Dog
n02105855_11166,Dog
n02105855_11181,Dog
n02105855_11194,Dog
n02105855_11215,Dog
n02105855_11215,Person
n02105855_11216,Dog
n02105855_11268,Dog
n02105855_11394,Dog
n02105855_11416,Dog
n02105855_11416,Person
n02105855_11445,Dog
n02105855_11526,Dog
n02105855_11529,Dog
n02105855_11529,Person
n02105855_11530,Dog
n02105855_11539,Dog
n02105855_11601,Dog
n02105855_11612,Dog
n02105855_11614,Dog
n02105855_11640,Dog
n02105855_11668,Dog
n02105855_11677,Dog
n02105855_1171,Dog
n02105855_11721,Dog
n02105855_11721,Chair
n02105855_11780,Dog
n02105855_11787,Dog
n02105855_11876,Dog
n02105855_11892,Cat
n02105855_11892,Dog
n02105855_11925,Dog
n02105855_11955,Dog
n02105855_11991,Dog
n02105855_12009,Chair
n02105855_12009,Dog
n02105855_12009,Person
n02105855_12038,Person
n02105855_12038,Dog
n02105855_12082,Dog
n02105855_12087,Dog
n02105855_12188,Dog
n02105855_12221,Dog
n02105855_12338,Dog
n02105855_1236,Dog
n02105855_12400,Dog
n02105855_12412,Cat
n02105855_12412,Dog
n02105855_12412,Sofa
n02105855_12455,Person
n02105855_12455,Dog
n02105855_12489,Dog
n02105855_12556,Dog
n02105855_12556,Sheep
n02105855_12589,Dog
n02105855_12603,Dog
n02105855_12603,Person
n02105855_12631,Dog
n02105855_12635,Dog
n02105855_12743,Dog
n02105855_12768,Dog
n02105855_12797,Dog
n02105855_12801,Dog
n02105855_12844,Dog
n02105855_12878,Dog
n02105855_12938,Dog
n02105855_12938,Chair
n02105855_12952,Dog
n02105855_12990,Dog
n02105855_13039,Dog
n02105855_13071,Dog
n02105855_13090,Dog
n02105855_13126,Dog
n02105855_13165,Dog
n02105855_13256,Dog
n02105855_13261,Dog
n02105855_13311,Dog
n02105855_13311,Chair
n02105855_13348,Person
n02105855_13348,Dog
n02105855_13382,Dog
n02105855_13382,Person
n02105855_13387,Dog
n02105855_13407,Dog
n02105855_13419,Dog
n02105855_13457,Dog
n02105855_13482,Dog
n02105855_13516,Dog
n02105855_13586,Dog
n02105855_13611,Cat
n02105855_13614,Dog
n02105855_13639,Dog
n02105855_13663,Dog
n02105855_13697,Dog
n02105855_13761,Dog
n02105855_13850,Dog
n02105855_13876,Dog
n02105855_13898,Dog
n02105855_13898,"Potted plant"
n02105855_13904,Dog
n02105855_13912,Cat
n02105855_13955,Dog
n02105855_13980,Dog
n02105855_13995,Dog
n02105855_13995,"Dining table"
n02105855_14052,Dog
n02105855_14065,Dog
n02105855_14081,Dog
n02105855_14126,Dog
n02105855_142,Dog
n02105855_14297,Dog
n02105855_14382,Dog
n02105855_14393,Dog
n02105855_14456,Dog
n02105855_14483,Dog
n02105855_14485,Dog
n02105855_14509,Dog
n02105855_14563,Dog
n02105855_14581,Dog
n02105855_14594,Person
n02105855_14594,Dog
n02105855_14601,Dog
n02105855_14653,Dog
n02105855_14729,Person
n02105855_14729,Dog
n02105855_1473,Dog
n02105855_14781,Dog
n02105855_14781,Person
n02105855_14784,Dog
n02105855_14784,Person
n02105855_14829,Dog
n02105855_14868,Person
n02105855_14868,Dog
n02105855_15035,Dog
n02105855_15067,Dog
n02105855_15067,Person
n02105855_15130,Dog
n02105855_15133,Dog
n02105855_15156,Dog
n02105855_15196,Dog
n02105855_15214,Dog
n02105855_15233,Dog
n02105855_15257,Dog
n02105855_15263,Dog
n02105855_1529,Dog
n02105855_15301,Dog
n02105855_154,Dog
n02105855_15506,Dog
n02105855_15518,Dog
n02105855_15524,Dog
n02105855_15545,Dog
n02105855_15595,Dog
n02105855_15602,Dog
n02105855_15724,Cat
n02105855_15776,Dog
n02105855_15776,Person
n02105855_15820,Dog
n02105855_15828,Dog
n02105855_15856,Dog
n02105855_15882,Dog
n02105855_15882,Person
n02105855_15911,Dog
n02105855_15961,Dog
n02105855_15970,Dog
n02105855_16072,Dog
n02105855_16145,Dog
n02105855_16179,Dog
n02105855_16240,Dog
n02105855_16299,Cat
n02105855_16334,Dog
n02105855_16416,Dog
n02105855_16556,Dog
n02105855_16556,Person
n02105855_16567,Dog
n02105855_16728,Dog
n02105855_16814,Dog
n02105855_16840,Cat
n02105855_16840,Dog
n02105855_16893,Dog
n02105855_16895,Dog
n02105855_16948,Dog
n02105855_16951,Dog
n02105855_17070,Dog
n02105855_17084,Dog
n02105855_17096,Dog
n02105855_17096,Person
n02105855_17107,Dog
n02105855_17258,Dog
n02105855_1726,Dog
n02105855_17261,Dog
n02105855_17261,Person
n02105855_17285,Dog
n02105855_17300,Dog
n02105855_17401,Dog
n02105855_17438,Dog
n02105855_17517,Dog
n02105855_17545,Dog
n02105855_17596,Dog
n02105855_17596,Person
n02105855_17706,Dog
n02105855_17876,Dog
n02105855_17893,Dog
n02105855_1791,Dog
n02105855_17939,Dog
n02105855_18141,Dog
n02105855_18155,Dog
n02105855_1816,Dog
n02105855_1816,Person
n02105855_18184,Dog
n02105855_18221,Dog
n02105855_18288,Dog
n02105855_18293,Dog
n02105855_18299,Dog
n02105855_18299,Bicycle
n02105855_183,Dog
n02105855_18443,Dog
n02105855_18496,Dog
n02105855_18496,Chair
n02105855_18511,Dog
n02105855_18564,Dog
n02105855_18571,Dog
n02105855_18629,Cat
n02105855_18629,Dog
n02105855_18685,Dog
n02105855_18782,Dog
n02105855_18827,Dog
n02105855_18827,Person
n02105855_190,Dog
n02105855_19002,Dog
n02105855_19110,Dog
n02105855_19204,Dog
n02105855_19271,Dog
n02105855_19314,Dog
n02105855_19314,Person
n02105855_19314,Boat
n02105855_19330,Dog
n02105855_1944,Dog
n02105855_19486,Dog
n02105855_1957,Dog
n02105855_19592,Dog
n02105855_19616,Dog
n02105855_1963,Dog
n02105855_19782,Person
n02105855_19879,Dog
n02105855_19921,Dog
n02105855_19926,Dog
n02105855_19926,Person
n02105855_19944,Dog
n02105855_202,Dog
n02105855_2039,Dog
n02105855_2081,Dog
n02105855_2094,Dog
n02105855_2111,Dog
n02105855_2163,Dog
n02105855_2172,Dog
n02105855_2376,Dog
n02105855_2376,Sofa
n02105855_239,Dog
n02105855_2396,Dog
n02105855_2433,Dog
n02105855_2543,Dog
n02105855_2672,Dog
n02105855_269,Dog
n02105855_2747,Dog
n02105855_2747,Chair
n02105855_2783,Dog
n02105855_2831,Dog
n02105855_2853,Dog
n02105855_2933,Dog
n02105855_3103,Dog
n02105855_3150,Dog
n02105855_3168,Dog
n02105855_3180,Dog
n02105855_3195,Dog
n02105855_3245,Dog
n02105855_3255,Dog
n02105855_3275,Dog
n02105855_3292,Dog
n02105855_3348,Dog
n02105855_3399,Dog
n02105855_3434,Dog
n02105855_3498,Dog
n02105855_3498,Person
n02105855_3498,Sofa
n02105855_3549,Dog
n02105855_3672,Dog
n02105855_3702,Dog
n02105855_3892,Dog
n02105855_4048,Dog
n02105855_4107,Dog
n02105855_4198,Person
n02105855_4198,Dog
n02105855_4219,Dog
n02105855_4281,Dog
n02105855_4290,Dog
n02105855_4302,Dog
n02105855_4364,Dog
n02105855_4400,Cat
n02105855_4524,Person
n02105855_4524,Sofa
n02105855_4524,Dog
n02105855_4541,Dog
n02105855_4610,Dog
n02105855_4659,Dog
n02105855_4681,Dog
n02105855_4715,Dog
n02105855_4719,Dog
n02105855_4719,Sofa
n02105855_4719,Person
n02105855_4810,Dog
n02105855_4855,Dog
n02105855_4855,Person
n02105855_4871,Dog
n02105855_4897,Dog
n02105855_4902,Dog
n02105855_5,Cat
n02105855_5009,Dog
n02105855_5012,Dog
n02105855_5013,Person
n02105855_5013,Dog
n02105855_5121,Dog
n02105855_5123,Dog
n02105855_5123,Cat
n02105855_5134,Dog
n02105855_5165,Dog
n02105855_5184,Dog
n02105855_5248,Dog
n02105855_5347,Dog
n02105855_5352,Person
n02105855_5352,Dog
n02105855_5495,Dog
n02105855_5522,Dog
n02105855_5530,Dog
n02105855_5600,Cat
n02105855_5627,Dog
n02105855_5672,Dog
n02105855_5672,Sofa
n02105855_5692,Dog
n02105855_5713,Dog
n02105855_5719,Dog
n02105855_5728,Dog
n02105855_5728,Person
n02105855_5730,Dog
n02105855_574,Dog
n02105855_5880,Dog
n02105855_5880,Sofa
n02105855_5926,Dog
n02105855_5942,Dog
n02105855_5949,Dog
n02105855_6234,Dog
n02105855_6281,Person
n02105855_6395,Sheep
n02105855_6395,Dog
n02105855_6417,Person
n02105855_6417,Dog
n02105855_6506,Dog
n02105855_6515,Person
n02105855_6515,Dog
n02105855_6538,Dog
n02105855_6540,Dog
n02105855_6557,Dog
n02105855_662,Dog
n02105855_6668,Dog
n02105855_6691,Dog
n02105855_6802,Dog
n02105855_6835,Dog
n02105855_6953,Dog
n02105855_6980,Dog
n02105855_7023,Dog
n02105855_7023,Cat
n02105855_7037,Person
n02105855_7037,Dog
n02105855_7161,Dog
n02105855_7224,Dog
n02105855_7279,Dog
n02105855_7334,Dog
n02105855_7387,Dog
n02105855_7410,Cat
n02105855_7410,"Potted plant"
